,Column Status,,,,,,,,,,,,,,,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%
Complete,1011,2,1,0,1,0,0,0,0,1,2,1,1,2,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1040,Win,1016,Battle
Complete,1012,2,0,0,0,2,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1019,Loss,1047,Loss
Complete,1013,2,2,0,0,0,0,0,0,2,2,1,2,0,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1032,Win,1026,Win
Complete,1014,2,1,0,0,1,0,0,0,1,1,1,1,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1015,Loss,1024,Win
Complete,1015,2,1,1,0,0,0,0,0,2,1,2,2,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1014,Win,1021,Preparation
Complete,1016,2,1,1,0,0,0,0,0,2,1,2,2,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1008,Win,1011,Preparation
Complete,1017,2,0,0,2,0,0,0,0,0,2,0,0,0,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1027,Battle,1008,Battle
Complete,1018,2,0,1,1,0,0,0,0,1,1,0,1,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1022,Preparation,1020,Battle
Complete,1019,2,1,0,0,1,0,0,0,1,1,0,1,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1012,Win,1035,Loss
Complete,1020,2,1,1,0,0,0,0,0,2,1,2,2,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1025,Win,1018,Preparation
Complete,1021,2,0,1,1,0,0,0,0,1,1,1,1,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1009,Preparation,1015,Battle
Complete,1022,2,0,0,1,1,0,0,0,0,1,0,0,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1018,Battle,1040,Loss
Complete,1023,2,1,0,1,0,0,0,0,1,2,0,1,1,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1029,Win,1039,Battle
Complete,1024,2,1,0,0,1,0,0,0,1,1,0,1,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1033,Win,1014,Loss
Complete,1025,2,0,1,0,1,0,0,0,1,0,1,1,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1020,Loss,1044,Preparation
Complete,1026,2,0,0,0,2,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1034,Loss,1013,Loss
Complete,1027,2,0,2,0,0,0,0,0,2,0,0,2,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1017,Preparation,1043,Preparation
Complete,1028,2,0,1,1,0,0,0,0,1,1,1,1,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1047,Battle,1037,Preparation
Complete,1029,2,0,0,0,2,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1023,Loss,1038,Loss
Complete,1030,2,1,0,0,1,0,0,0,1,1,1,1,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1035,Loss,1036,Win
Complete,1031,2,0,0,2,0,0,0,0,0,2,0,0,2,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1044,Battle,1009,Battle
Complete,1032,2,0,1,0,1,0,0,0,1,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1013,Loss,1045,Preparation
Complete,1033,2,0,0,0,2,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1024,Loss,1046,Loss
Complete,1034,2,1,1,0,0,0,0,0,2,1,1,2,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1026,Win,1041,Preparation
Complete,1035,2,2,0,0,0,0,0,0,2,2,2,2,2,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1030,Win,1019,Win
Complete,1036,2,1,0,0,1,0,0,0,1,1,0,1,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1043,Win,1030,Loss
Complete,1037,2,1,0,1,0,0,0,0,1,2,0,1,2,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1042,Win,1028,Battle
Complete,1038,2,2,0,0,0,0,0,0,2,2,1,2,1,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1046,Win,1029,Win
Complete,1039,2,1,1,0,0,0,0,0,2,1,1,2,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1048,Win,1023,Preparation
Complete,1040,2,1,0,0,1,0,0,0,1,1,0,1,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1011,Loss,1022,Win
Complete,1041,2,1,0,1,0,0,0,0,1,2,1,1,1,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1010,Win,1034,Battle
Complete,1042,2,0,0,1,1,0,0,0,0,1,0,0,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1037,Loss,1010,Battle
Complete,1043,2,0,0,1,1,0,0,0,0,1,0,0,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1036,Loss,1027,Battle
Complete,1044,2,0,1,1,0,0,0,0,1,1,0,1,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1031,Preparation,1025,Battle
Complete,1045,1,0,0,1,0,1,0,0,0,1,0,0,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Bye,1032,Battle
Complete,1046,2,1,0,0,1,0,0,0,1,1,0,1,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1038,Loss,1033,Win
Complete,1047,2,1,1,0,0,0,0,0,2,1,1,2,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1028,Preparation,1012,Win
Complete,1048,2,0,0,1,1,0,0,0,0,1,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1039,Loss,1049,Battle
Complete,1049,1,0,1,0,0,0,0,0,1,0,0,1,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1048,Preparation
Complete,1050,1,0,1,0,0,0,0,0,1,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1074,Preparation
Complete,1051,1,0,0,0,1,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1056,Loss
Complete,1052,1,0,0,1,0,0,0,0,0,1,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1064,Battle
Complete,1053,1,0,0,0,1,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1084,Loss
Complete,1054,1,0,0,1,0,0,0,0,0,1,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1059,Battle
Complete,1055,1,0,0,0,1,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1083,Loss
Complete,1056,1,1,0,0,0,0,0,0,1,1,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1051,Win
Complete,1057,1,0,0,0,1,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1085,Loss
Complete,1058,1,0,1,0,0,0,0,0,1,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1061,Preparation
Complete,1059,1,0,1,0,0,0,0,0,1,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1054,Preparation
Complete,1060,1,0,0,0,1,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1068,Loss
Complete,1061,1,0,0,1,0,0,0,0,0,1,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1058,Battle
Complete,1062,1,1,0,0,0,0,0,0,1,1,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1080,Win
Complete,1063,1,0,0,1,0,0,0,0,0,1,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1069,Battle
Complete,1064,1,0,1,0,0,0,0,0,1,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1052,Preparation
Complete,1065,1,0,0,1,0,0,0,0,0,1,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1066,Battle
Complete,1066,1,0,1,0,0,0,0,0,1,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1065,Preparation
Complete,1067,1,1,0,0,0,0,0,0,1,1,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1070,Win
Complete,1068,1,1,0,0,0,0,0,0,1,1,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1060,Win
Complete,1069,1,0,1,0,0,0,0,0,1,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1063,Preparation
Complete,1070,1,0,0,0,1,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1067,Loss
Complete,1071,1,0,0,0,1,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1081,Loss
Complete,1072,1,0,0,1,0,0,0,0,0,1,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1082,Battle
Complete,1073,1,0,0,0,1,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1077,Loss
Complete,1074,1,0,0,1,0,0,0,0,0,1,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1050,Battle
Complete,1075,1,1,0,0,0,0,0,0,1,1,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1076,Win
Complete,1076,1,0,0,0,1,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1075,Loss
Complete,1077,1,1,0,0,0,0,0,0,1,1,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1073,Win
Complete,1078,1,1,0,0,0,0,0,0,1,1,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1088,Win
Complete,1079,1,1,0,0,0,0,0,0,1,1,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1086,Win
Complete,1080,1,0,0,0,1,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1062,Loss
Complete,1081,1,1,0,0,0,0,0,0,1,1,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1071,Win
Complete,1082,1,0,1,0,0,0,0,0,1,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1072,Preparation
Complete,1083,1,1,0,0,0,0,0,0,1,1,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1055,Win
Complete,1084,1,1,0,0,0,0,0,0,1,1,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1053,Win
Complete,1085,1,1,0,0,0,0,0,0,1,1,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1057,Win
Complete,1086,1,0,0,0,1,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1079,Loss
Complete,1087,1,1,0,0,0,0,0,0,1,1,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1115,Win
Complete,1088,1,0,0,0,1,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1078,Loss
Complete,1089,1,0,0,0,1,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1123,Loss
Complete,1090,1,0,1,0,0,0,0,0,1,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1096,Preparation
Complete,1091,1,1,0,0,0,0,0,0,1,1,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1121,Win
Complete,1092,1,0,0,0,1,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1100,Loss
Complete,1093,1,1,0,0,0,0,0,0,1,1,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1112,Win
Complete,1094,1,1,0,0,0,0,0,0,1,1,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1114,Win
Complete,1095,1,1,0,0,0,0,0,0,1,1,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1113,Win
Complete,1096,1,0,0,1,0,0,0,0,0,1,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1090,Battle
Complete,1097,1,0,0,0,1,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1116,Loss
Complete,1098,1,0,0,0,1,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1110,Loss
Complete,1099,1,1,0,0,0,0,0,0,1,1,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1102,Win
Complete,1100,1,1,0,0,0,0,0,0,1,1,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1092,Win
Complete,1101,1,1,0,0,0,0,0,0,1,1,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1124,Win
Complete,1102,1,0,0,0,1,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1099,Loss
Complete,1103,1,0,0,0,1,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1107,Loss
Complete,1104,1,1,0,0,0,0,0,0,1,1,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1120,Win
Complete,1105,1,1,0,0,0,0,0,0,1,1,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1122,Win
Complete,1106,1,0,0,0,1,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1118,Loss
Complete,1107,1,1,0,0,0,0,0,0,1,1,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1103,Win
Complete,1108,1,0,0,0,1,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1111,Loss
Complete,1109,1,0,0,0,1,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1119,Loss
Complete,1110,1,1,0,0,0,0,0,0,1,1,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1098,Win
Complete,1111,1,1,0,0,0,0,0,0,1,1,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1108,Win
Complete,1112,1,0,0,0,1,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1093,Loss
Complete,1113,1,0,0,0,1,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1095,Loss
Complete,1114,1,0,0,0,1,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1094,Loss
Complete,1115,1,0,0,0,1,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1087,Loss
Complete,1116,1,1,0,0,0,0,0,0,1,1,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1097,Win
Complete,1117,0,0,0,0,0,1,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Bye
Complete,1118,1,1,0,0,0,0,0,0,1,1,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1106,Win
Complete,1119,1,1,0,0,0,0,0,0,1,1,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1109,Win
Complete,1120,1,0,0,0,1,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1104,Loss
Complete,1121,1,0,0,0,1,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1091,Loss
Complete,1122,1,0,0,0,1,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1105,Loss
Complete,1123,1,1,0,0,0,0,0,0,1,1,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1089,Win
Complete,1124,1,0,0,0,1,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1101,Loss
Complete,1125,1,0,1,0,0,0,0,0,1,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1130,Preparation
Complete,1126,1,0,0,1,0,0,0,0,0,1,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1153,Battle
Complete,1127,1,0,0,0,1,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1145,Loss
Complete,1128,1,1,0,0,0,0,0,0,1,1,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1139,Win
Complete,1129,1,0,1,0,0,0,0,0,1,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1156,Preparation
Complete,1130,1,0,0,1,0,0,0,0,0,1,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1125,Battle
Complete,1131,1,0,1,0,0,0,0,0,1,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1157,Preparation
Complete,1132,1,1,0,0,0,0,0,0,1,1,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1141,Win
Complete,1133,1,0,0,0,1,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1149,Loss
Complete,1134,1,0,1,0,0,0,0,0,1,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1136,Preparation
Complete,1135,1,1,0,0,0,0,0,0,1,1,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1146,Win
Complete,1136,1,0,0,1,0,0,0,0,0,1,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1134,Battle
Complete,1137,1,0,0,1,0,0,0,0,0,1,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1159,Battle
Complete,1138,1,1,0,0,0,0,0,0,1,1,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1143,Win
Complete,1139,1,0,0,0,1,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1128,Loss
Complete,1140,1,0,0,1,0,0,0,0,0,1,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1151,Battle
Complete,1141,1,0,0,0,1,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1132,Loss
